CD_REFNIS;CD_SECTOR;POPULATION;DT_STRT_SECTOR;DT_STOP_SECTOR;OPPERVLAKKTE IN HM²;TX_DESCR_SECTOR_NL;TX_DESCR_SECTOR_FR;TX_DESCR_NL;TX_DESCR_FR
62011;62011F10-;560;01Mar1981;31Dec9999;34,37990665;EBEN-CENTRE;EBEN-CENTRE;Bitsingen;Bassenge
62011;62011F182;35;01Mar1981;31Dec9999;157,4315978;HEYEUL;HEYEUL;Bitsingen;Bassenge
62011;62011F191;7;01Mar1981;31Dec9999;216,5091868;EBEN - HABITATIONS DISPERSEES;EBEN - HABITATIONS DISPERSEES;Bitsingen;Bassenge
62011;62011ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Bitsingen;Bassenge
62015;6201510AQ;75;01Oct2001;31Dec9999;5,764909428;VIEUX THIER;VIEUX THIER;Beyne-Heusay;Beyne-Heusay
62015;62015A00-;1467;01Mar1981;31Dec9999;37,20773294;BEYNE;BEYNE;Beyne-Heusay;Beyne-Heusay
62015;62015A01-;1011;01Mar1981;31Dec9999;27,81130394;NEUFVILLE;NEUFVILLE;Beyne-Heusay;Beyne-Heusay
62015;62015A022;583;01Mar1981;31Dec9999;24,76530512;GRANDFONTAINE;GRANDFONTAINE;Beyne-Heusay;Beyne-Heusay
62015;62015A090;54;01Mar1981;31Dec9999;130,0060984;NEUFCOUR;NEUFCOUR;Beyne-Heusay;Beyne-Heusay
62015;62015A0AJ;571;01Oct2001;31Dec9999;35,54387195;GUEUFOSSE;GUEUFOSSE;Beyne-Heusay;Beyne-Heusay
62015;62015A101;1529;01Mar1981;31Dec9999;39,50800364;HEUSAY;HEUSAY;Beyne-Heusay;Beyne-Heusay
62015;62015A132;977;01Mar1981;31Dec9999;22,72576082;CECA;CECA;Beyne-Heusay;Beyne-Heusay
62015;62015A1AP;562;01Oct2001;31Dec9999;21,30368749;BOIS GUEAU;BOIS GUEAU;Beyne-Heusay;Beyne-Heusay
62015;62015A1BN;708;01Oct2001;31Dec9999;21,9752847;FAYENBOIS;FAYENBOIS;Beyne-Heusay;Beyne-Heusay
62015;62015A21-;263;01Mar1981;31Dec9999;14,1774553;WERISTER;WERISTER;Beyne-Heusay;Beyne-Heusay
62015;62015B000;1310;01Mar1981;31Dec9999;45,94596824;QUEUE-DU-BOIS-CENTRE;QUEUE-DU-BOIS-CENTRE;Beyne-Heusay;Beyne-Heusay
62015;62015B082;285;01Mar1981;31Dec9999;77,28819188;PAPILLARDS;PAPILLARDS;Beyne-Heusay;Beyne-Heusay
62015;62015B0PP;248;01Oct2001;31Dec9999;61,68669381;PADILLARD;PADILLARD;Beyne-Heusay;Beyne-Heusay
62015;62015B300;346;01Mar1981;31Dec9999;11,13911594;LES MOULINS;LES MOULINS;Beyne-Heusay;Beyne-Heusay
62015;62015B391;272;01Mar1981;31Dec9999;56,3064814;FAWEUX;FAWEUX;Beyne-Heusay;Beyne-Heusay
62015;62015C000;1159;01Mar1981;31Dec9999;32,68948028;BELLAIRE-CENTRE;BELLAIRE-CENTRE;Beyne-Heusay;Beyne-Heusay
62015;62015C012;186;01Mar1981;31Dec9999;10,5438761;VIEUX THIER;VIEUX THIER;Beyne-Heusay;Beyne-Heusay
62015;62015C091;107;01Mar1981;31Dec9999;20,12094058;FOND DE COY;FOND DE COY;Beyne-Heusay;Beyne-Heusay
62015;62015C0PN;216;01Oct2001;31Dec9999;32,30366725;ARBOIS;ARBOIS;Beyne-Heusay;Beyne-Heusay
62015;62015ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Beyne-Heusay;Beyne-Heusay
62022;62022A00-;585;01Mar1981;31Dec9999;40,17514389;CHAUDFONTAINE-CENTRE;CHAUDFONTAINE-CENTRE;Chaudfontaine;Chaudfontaine
62022;62022A080;177;01Mar1981;31Dec9999;76,28067477;LA ROCHETTE - CHEE DE VERVIERS;LA ROCHETTE - CHEE DE VERVIERS;Chaudfontaine;Chaudfontaine
62022;62022A091;56;01Mar1981;31Dec9999;220,0050176;CHAUDFONTAINE - HAB.DISP.NORD;CHAUDFONTAINE - HAB.DISP.NORD;Chaudfontaine;Chaudfontaine
62022;62022A10-;572;01Mar1981;31Dec9999;21,73350131;NINANE-CENTRE;NINANE-CENTRE;Chaudfontaine;Chaudfontaine
62022;62022A112;258;01Mar1981;31Dec9999;40,59467837;LA PAILETTE;LA PAILETTE;Chaudfontaine;Chaudfontaine
62022;62022A123;390;01Mar1981;31Dec9999;87,51280249;FOND-D'ECRI;FOND-D'ECRI;Chaudfontaine;Chaudfontaine
62022;62022A191;19;01Mar1981;31Dec9999;114,374105;NINANE-HABITATIONS DISPERSEES;NINANE-HABITATIONS DISPERSEES;Chaudfontaine;Chaudfontaine
62022;62022A212;86;01Mar1981;31Dec9999;15,29495261;LES SEPT COLLINES;LES SEPT COLLINES;Chaudfontaine;Chaudfontaine
62022;62022A291;88;01Mar1981;31Dec9999;107,4438357;SEPT COLLINES - RUE D'EMBOURG LES FERMES;SEPT COLLINES - RUE D'EMBOURG LES FERMES;Chaudfontaine;Chaudfontaine
62022;62022A312;451;01Mar1981;31Dec9999;88,4659435;LEMETRIE;LEMETRIE;Chaudfontaine;Chaudfontaine
62022;62022B000;1349;01Mar1981;31Dec9999;81,70721748;PLACE DE LA BOUXHE;PLACE DE LA BOUXHE;Chaudfontaine;Chaudfontaine
62022;62022B012;834;01Mar1981;31Dec9999;108,5333436;ABBAYE;ABBAYE;Chaudfontaine;Chaudfontaine
62022;62022B023;285;01Mar1981;31Dec9999;85,0978752;BOIS-MANANT;BOIS-MANANT;Chaudfontaine;Chaudfontaine
62022;62022B034;404;01Mar1981;31Dec9999;53,62829123;CHAMBOURCY;CHAMBOURCY;Chaudfontaine;Chaudfontaine
62022;62022B050;506;01Mar1981;31Dec9999;58,45282904;LES GROSSES PIERRES;LES GROSSES PIERRES;Chaudfontaine;Chaudfontaine
62022;62022B091;0;01Mar1981;31Dec9999;94,21791291;LA WALTENNE-HABITATIONS DISP.;LA WALTENNE-HABITATIONS DISP.;Chaudfontaine;Chaudfontaine
62022;62022B0AP;109;01Oct2001;31Dec9999;58,2057018;GRANDE CATHEDRALE;GRANDE CATHEDRALE;Chaudfontaine;Chaudfontaine
62022;62022B100;458;01Mar1981;31Dec9999;25,71003724;GRAND-AIR;GRAND-AIR;Chaudfontaine;Chaudfontaine
62022;62022B111;430;01Mar1981;31Dec9999;58,33456542;LES OIES;LES OIES;Chaudfontaine;Chaudfontaine
62022;62022B132;437;01Mar1981;31Dec9999;55,75979368;BELFAYS;BELFAYS;Chaudfontaine;Chaudfontaine
62022;62022B143;297;01Mar1981;31Dec9999;55,45836;LES COURS;LES COURS;Chaudfontaine;Chaudfontaine
62022;62022B282;40;01Mar1981;31Dec9999;31,73880822;COTAGE;COTAGE;Chaudfontaine;Chaudfontaine
62022;62022B292;340;01Mar1981;31Dec9999;66,94279847;LES CROISETTES - CROIX MICHEL;LES CROISETTES - CROIX MICHEL;Chaudfontaine;Chaudfontaine
62022;62022C00-;462;01Mar1981;31Dec9999;15,97337991;EMBOURG-CENTRE;EMBOURG-CENTRE;Chaudfontaine;Chaudfontaine
62022;62022C01-;1275;01Mar1981;31Dec9999;66,62489569;EMBOURG-CENTRE EST;EMBOURG-CENTRE EST;Chaudfontaine;Chaudfontaine
62022;62022C02-;466;01Mar1981;31Dec9999;21,23463175;EMBOURG-CENTRE SUD;EMBOURG-CENTRE SUD;Chaudfontaine;Chaudfontaine
62022;62022C030;1030;01Mar1981;31Dec9999;73,03260443;LA HAZETTE;LA HAZETTE;Chaudfontaine;Chaudfontaine
62022;62022C04-;706;01Mar1981;31Dec9999;34,82279869;SARTAY;SARTAY;Chaudfontaine;Chaudfontaine
62022;62022C051;708;01Mar1981;31Dec9999;62,19486532;GRAND CORTI;GRAND CORTI;Chaudfontaine;Chaudfontaine
62022;62022C10-;537;01Mar1981;31Dec9999;42,83827541;SAUHEID;SAUHEID;Chaudfontaine;Chaudfontaine
62022;62022C11-;295;01Mar1981;31Dec9999;33,47053061;SAUHEID - LAMINOIRS;SAUHEID - LAMINOIRS;Chaudfontaine;Chaudfontaine
62022;62022C1PP;56;01Oct2001;31Dec9999;59,4396172;BOIS D EMBOURG;BOIS D EMBOURG;Chaudfontaine;Chaudfontaine
62022;62022C312;589;01Mar1981;31Dec9999;35,28917793;BLEUREMONT;BLEUREMONT;Chaudfontaine;Chaudfontaine
62022;62022D00-;1284;01Mar1981;31Dec9999;30,56652289;VAUX-SOUS-CHEVREMONT-CENTRE;VAUX-SOUS-CHEVREMONT-CENTRE;Chaudfontaine;Chaudfontaine
62022;62022D01-;1409;01Mar1981;31Dec9999;43,44297401;BECHURON - RANSY;BECHURON - RANSY;Chaudfontaine;Chaudfontaine
62022;62022D02-;95;01Mar1981;31Dec9999;19,50503841;HAUSTER - HENNE;HAUSTER - HENNE;Chaudfontaine;Chaudfontaine
62022;62022D032;409;01Mar1981;31Dec9999;75,38167783;FOND DES MACONS;FOND DES MACONS;Chaudfontaine;Chaudfontaine
62022;62022D091;319;01Mar1981;31Dec9999;68,2693717;CHAUDTIER - HAIE-DES-LOUPS;CHAUDTIER - HAIE-DES-LOUPS;Chaudfontaine;Chaudfontaine
62022;62022D19-;199;01Mar1981;31Dec9999;47,23414611;CHEVREMONT;CHEVREMONT;Chaudfontaine;Chaudfontaine
62022;62022D201;643;01Mar1981;31Dec9999;43,72575455;HENNE - POPERINGHE;HENNE - POPERINGHE;Chaudfontaine;Chaudfontaine
62022;62022D212;301;01Mar1981;31Dec9999;13,03667985;SUR L'ILE;SUR L'ILE;Chaudfontaine;Chaudfontaine
62022;62022D301;568;01Mar1981;31Dec9999;37,51959055;LE CARMEL;LE CARMEL;Chaudfontaine;Chaudfontaine
62022;62022D310;263;01Mar1981;31Dec9999;16,99348967;MEHAGNE EST;MEHAGNE EST;Chaudfontaine;Chaudfontaine
62022;62022D322;1013;01Mar1981;31Dec9999;57,04709282;MEHAGNE;MEHAGNE;Chaudfontaine;Chaudfontaine
62022;62022ZZZZ;2;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Chaudfontaine;Chaudfontaine
62026;62026A000;898;01Mar1981;31Dec9999;48,67351991;COMBLAIN-AU-PONT-CENTRE;COMBLAIN-AU-PONT-CENTRE;Comblain-au-Pont;Comblain-au-Pont
62026;62026A01-;188;01Mar1981;31Dec9999;13,7663868;QUARTIER DU VICINAL;QUARTIER DU VICINAL;Comblain-au-Pont;Comblain-au-Pont
62026;62026A02-;377;01Mar1981;31Dec9999;19,7235307;GEROMONT;GEROMONT;Comblain-au-Pont;Comblain-au-Pont
62026;62026A09-;317;01Mar1981;31Dec9999;467,3527219;ROCHES-NOIRES-BOIS DE COMBLAIN;ROCHES-NOIRES-BOIS DE COMBLAIN;Comblain-au-Pont;Comblain-au-Pont
62026;62026A10-;574;01Mar1981;31Dec9999;53,87306994;PONT DE SCAY;PONT DE SCAY;Comblain-au-Pont;Comblain-au-Pont
62026;62026A18-;6;01Mar1981;31Dec9999;32,21864214;OURTHE AVAL - RIVE GAUCHE;OURTHE AVAL - RIVE GAUCHE;Comblain-au-Pont;Comblain-au-Pont
62026;62026A19-;117;01Mar1981;31Dec9999;153,1369108;HALLEUX;HALLEUX;Comblain-au-Pont;Comblain-au-Pont
62026;62026A200;472;01Mar1981;31Dec9999;33,10657349;ONEU-CENTRE;ONEU-CENTRE;Comblain-au-Pont;Comblain-au-Pont
62026;62026A21-;126;01Mar1981;31Dec9999;10,38559571;HOYEMONT;HOYEMONT;Comblain-au-Pont;Comblain-au-Pont
62026;62026A290;85;01Mar1981;31Dec9999;445,8048889;ONEU-HOYEMONT-CAMPAGNE;ONEU-HOYEMONT-CAMPAGNE;Comblain-au-Pont;Comblain-au-Pont
62026;62026A300;365;01Mar1981;31Dec9999;50,18857516;MONT-CENTRE;MONT-CENTRE;Comblain-au-Pont;Comblain-au-Pont
62026;62026A390;52;01Mar1981;31Dec9999;422,4812914;MONT - HABITATIONS DISPERSEES;MONT - HABITATIONS DISPERSEES;Comblain-au-Pont;Comblain-au-Pont
62026;62026B00-;1139;01Mar1981;31Dec9999;83,10526688;POULSEUR-CENTRE;POULSEUR-CENTRE;Comblain-au-Pont;Comblain-au-Pont
62026;62026B012;380;01Mar1981;31Dec9999;30,50811376;EN SART;EN SART;Comblain-au-Pont;Comblain-au-Pont
62026;62026B091;214;01Mar1981;31Dec9999;344,2128457;POULSEUR - HABITATIONS DISP.;POULSEUR - HABITATIONS DISP.;Comblain-au-Pont;Comblain-au-Pont
62026;62026B19-;94;01Mar1981;31Dec9999;50,08575524;EMBIERIR;EMBIERIR;Comblain-au-Pont;Comblain-au-Pont
62026;62026ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Comblain-au-Pont;Comblain-au-Pont
62027;62027A000;686;01Mar1981;31Dec9999;31,14649179;DALHEM-CENTRE;DALHEM-CENTRE;Dalhem;Dalhem
62027;62027A010;387;01Mar1981;31Dec9999;19,52537125;DALHEM - EXTENSION;DALHEM - EXTENSION;Dalhem;Dalhem
62027;62027A090;291;01Mar1981;31Dec9999;173,7689373;DALHEM-HABITATIONS DISPERSEES;DALHEM-HABITATIONS DISPERSEES;Dalhem;Dalhem
62027;62027B099;545;01Mar1981;31Dec9999;139,7363938;FENEUR-HABITATIONS DISPERSEES;FENEUR-HABITATIONS DISPERSEES;Dalhem;Dalhem
62027;62027C000;197;01Mar1981;31Dec9999;17,99438256;BOMBAYE-CENTRE;BOMBAYE-CENTRE;Dalhem;Dalhem
62027;62027C012;133;01Mar1981;31Dec9999;15,14770899;LA TOMBE;LA TOMBE;Dalhem;Dalhem
62027;62027C091;430;01Mar1981;31Dec9999;495,6416895;BERWINE EST;BERWINE EST;Dalhem;Dalhem
62027;62027C113;73;01Mar1981;31Dec9999;3,824382096;WASSAGE-CENTRE;WASSAGE-CENTRE;Dalhem;Dalhem
62027;62027D00-;389;01Mar1981;31Dec9999;19,63442466;BERNEAU-CENTRE;BERNEAU-CENTRE;Dalhem;Dalhem
62027;62027D002;325;01Mar1981;31Dec9999;21,95216125;CENTRE EXTENSION;CENTRE EXTENSION;Dalhem;Dalhem
62027;62027D091;169;01Mar1981;31Dec9999;281,1472576;BERNEAU - HABITATIONS DISP.;BERNEAU - HABITATIONS DISP.;Dalhem;Dalhem
62027;62027E000;678;01Mar1981;31Dec9999;36,41404628;WARSAGE-CENTRE;WARSAGE-CENTRE;Dalhem;Dalhem
62027;62027E010;354;01Mar1981;31Dec9999;24,02266532;LA MAILLERE;LA MAILLERE;Dalhem;Dalhem
62027;62027E0AA;346;01Oct2001;31Dec9999;31,56892643;BOIS DU ROI - HEYDT;BOIS DU ROI - HEYDT;Dalhem;Dalhem
62027;62027E0PA;324;01Oct2001;31Dec9999;633,9073294;ANDELAINE - CRAESBORN - HAUSTREE - WINEROTTE;ANDELAINE - CRAESBORN - HAUSTREE - WINEROTTE;Dalhem;Dalhem
62027;62027E19-;53;01Mar1981;31Dec9999;117,4917768;LA CANELLE;LA CANELLE;Dalhem;Dalhem
62027;62027F00-;145;01Mar1981;31Dec9999;12,00953573;AUBIN - NEUFCHATEAU;AUBIN - NEUFCHATEAU;Dalhem;Dalhem
62027;62027F0AA;319;01Oct2001;31Dec9999;63,09399448;VICINAL - PECHERON - AFFNAY;VICINAL - PECHERON - AFFNAY;Dalhem;Dalhem
62027;62027F0PA;278;01Oct2001;31Dec9999;560,4325852;NEUFCHATEAU-HABITATION DISP.;NEUFCHATEAU-HABITATION DISP.;Dalhem;Dalhem
62027;62027F19-;158;01Mar1981;31Dec9999;237,8744495;MARCHIN;MARCHIN;Dalhem;Dalhem
62027;62027G000;397;01Mar1981;31Dec9999;29,51826195;MORTROUX-CENTRE;MORTROUX-CENTRE;Dalhem;Dalhem
62027;62027G090;162;01Mar1981;31Dec9999;283,4784977;MORTROUX - HABITATIONS DISP.;MORTROUX - HABITATIONS DISP.;Dalhem;Dalhem
62027;62027H099;232;01Mar1981;31Dec9999;210,6031148;SAINT-ANDRE-HABITATIONS DISP.;SAINT-ANDRE-HABITATIONS DISP.;Dalhem;Dalhem
62027;62027H199;141;01Mar1981;31Dec9999;118,715744;JULEMONT - HABITATIONS DISP.;JULEMONT - HABITATIONS DISP.;Dalhem;Dalhem
62027;62027H292;192;01Mar1981;31Dec9999;32,44313986;CHENESTRE;CHENESTRE;Dalhem;Dalhem
62027;62027ZZZZ;4;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Dalhem;Dalhem
62032;6203210AQ;110;01Oct2001;31Dec9999;14,43185841;CHÂTEAU D'EAU;CHÂTEAU D'EAU;Esneux;Esneux
62032;62032A00-;1129;01Mar1981;31Dec9999;67,97480168;ESNEUX-MONT;ESNEUX-MONT;Esneux;Esneux
62032;62032A01-;413;01Mar1981;31Dec9999;43,74560593;ESNEUX - RIVE DROITE;ESNEUX - RIVE DROITE;Esneux;Esneux
62032;62032A02-;771;01Mar1981;31Dec9999;37,07824414;ESNEUX - RIVE GAUCHE;ESNEUX - RIVE GAUCHE;Esneux;Esneux
62032;62032A030;462;01Mar1981;31Dec9999;64,46930727;CREVECOEUR;CREVECOEUR;Esneux;Esneux
62032;62032A04-;226;01Mar1981;31Dec9999;78,49825122;AVIOMPUITS;AVIOMPUITS;Esneux;Esneux
62032;62032A05-;196;01Mar1981;31Dec9999;24,88489718;EVIEUX;EVIEUX;Esneux;Esneux
62032;62032A09-;99;01Mar1981;31Dec9999;216,3668838;HAM;HAM;Esneux;Esneux
62032;62032A100;681;01Mar1981;31Dec9999;50,60517711;FONTIN-CENTRE;FONTIN-CENTRE;Esneux;Esneux
62032;62032A190;258;01Mar1981;31Dec9999;335,7906543;FONTIN-HABITATIONS DISPERSEES;FONTIN-HABITATIONS DISPERSEES;Esneux;Esneux
62032;62032A29-;545;01Mar1981;31Dec9999;160,8718413;MONTFORT - SOUVERAIN PRE;MONTFORT - SOUVERAIN PRE;Esneux;Esneux
62032;62032A312;186;01Mar1981;31Dec9999;32,88136776;LA SALLE;LA SALLE;Esneux;Esneux
62032;62032A322;385;01Mar1981;31Dec9999;73,33055501;AMOSTRENNE;AMOSTRENNE;Esneux;Esneux
62032;62032A381;101;01Mar1981;31Dec9999;496,7579458;ROND CHENE;ROND CHENE;Esneux;Esneux
62032;62032A391;34;01Mar1981;31Dec9999;377,3366567;HOUTE-SI-PLOUT;HOUTE-SI-PLOUT;Esneux;Esneux
62032;62032A401;565;01Mar1981;31Dec9999;46,28145538;HONY - BAS;HONY - BAS;Esneux;Esneux
62032;62032A412;425;01Mar1981;31Dec9999;48,53580906;HONY - HAUT;HONY - HAUT;Esneux;Esneux
62032;62032A422;429;01Mar1981;31Dec9999;98,13857566;AVISTER;AVISTER;Esneux;Esneux
62032;62032A489;46;01Mar1981;31Dec9999;190,4658875;BOIS-DE-MONCEAU;BOIS-DE-MONCEAU;Esneux;Esneux
62032;62032A490;130;01Mar1981;31Dec9999;75,23408776;FECHEREUX;FECHEREUX;Esneux;Esneux
62032;62032A510;260;01Mar1981;31Dec9999;18,20558612;MONCEAU;MONCEAU;Esneux;Esneux
62032;62032A710;7;01Mar1981;31Dec9999;24,61899387;MERY;MERY;Esneux;Esneux
62032;62032B00-;967;01Mar1981;31Dec9999;25,89846223;TILFF-CENTRE;TILFF-CENTRE;Esneux;Esneux
62032;62032B01-;397;01Mar1981;31Dec9999;33,43894089;RIVE DROITE-AVAL;RIVE DROITE-AVAL;Esneux;Esneux
62032;62032B02-;902;01Mar1981;31Dec9999;40,39038726;RIVE DROITE-AMONT;RIVE DROITE-AMONT;Esneux;Esneux
62032;62032B03-;513;01Mar1981;31Dec9999;56,36332632;FOND DU MOULIN;FOND DU MOULIN;Esneux;Esneux
62032;62032B082;110;01Mar1981;31Dec9999;88,53596289;BRIALMONT;BRIALMONT;Esneux;Esneux
62032;62032B091;20;01Mar1981;31Dec9999;68,10643067;VALLONS DE SAINVAL;VALLONS DE SAINVAL;Esneux;Esneux
62032;62032B0AN;495;01Oct2001;31Dec9999;63,54383285;SUR LE MONT;SUR LE MONT;Esneux;Esneux
62032;62032B0BN;133;01Oct2001;31Dec9999;46,21786914;PRES DE TILFF;PRES DE TILFF;Esneux;Esneux
62032;62032B110;616;01Mar1981;31Dec9999;78,32128243;SUR CORTIL;SUR CORTIL;Esneux;Esneux
62032;62032B121;681;01Mar1981;31Dec9999;96,90092118;BOIS DES CHEVREUILS;BOIS DES CHEVREUILS;Esneux;Esneux
62032;62032B20-;383;01Mar1981;31Dec9999;14,67453977;MERY-CENTRE;MERY-CENTRE;Esneux;Esneux
62032;62032B21-;103;01Mar1981;31Dec9999;16,29714415;MERY-MONCEAU;MERY-MONCEAU;Esneux;Esneux
62032;62032B22-;99;01Mar1981;31Dec9999;15,37859137;MERY-CHAWRESSE;MERY-CHAWRESSE;Esneux;Esneux
62032;62032B2PN;36;01Oct2001;31Dec9999;195,5071089;BOIS DES MANANTS;BOIS DES MANANTS;Esneux;Esneux
62032;62032ZZZZ;4;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Esneux;Esneux
62038;62038A00-;853;01Mar1981;31Dec9999;21,24363123;WERIXHET;WERIXHET;Fléron;Fléron
62038;62038A01-;648;01Mar1981;31Dec9999;16,45451693;FLERON-CENTRE;FLERON-CENTRE;Fléron;Fléron
62038;62038A02-;742;01Mar1981;31Dec9999;23,70301832;CROUPET;CROUPET;Fléron;Fléron
62038;62038A032;447;01Mar1981;31Dec9999;57,5189031;HEID DES CHENES;HEID DES CHENES;Fléron;Fléron
62038;62038A091;169;01Mar1981;31Dec9999;57,26364168;FLERON-HABITATIONS DISPERSEES;FLERON-HABITATIONS DISPERSEES;Fléron;Fléron
62038;62038A10-;780;01Mar1981;31Dec9999;23,27476678;LE CLEF-CENTRE;LE CLEF-CENTRE;Fléron;Fléron
62038;62038A11-;774;01Mar1981;31Dec9999;43,44059963;LA CLEF - HABITATIONS DISP.;LA CLEF - HABITATIONS DISP.;Fléron;Fléron
62038;62038A170;1411;01Mar1981;31Dec9999;51,63337597;FORT;FORT;Fléron;Fléron
62038;62038A20-;274;01Mar1981;31Dec9999;6,620134065;FLERON-CENTRE SUD-OUEST;FLERON-CENTRE SUD-OUEST;Fléron;Fléron
62038;62038A399;202;01Mar1981;31Dec9999;14,70018497;MOULIN-SOUS-FLERON;MOULIN-SOUS-FLERON;Fléron;Fléron
62038;62038B000;579;01Mar1981;31Dec9999;34,64793946;BASSE-RETINNE;BASSE-RETINNE;Fléron;Fléron
62038;62038B010;399;01Mar1981;31Dec9999;16,34734978;LIERY NORD;LIERY NORD;Fléron;Fléron
62038;62038B022;194;01Mar1981;31Dec9999;19,53985392;SAINTE-JULIENNE;SAINTE-JULIENNE;Fléron;Fléron
62038;62038B084;146;01Mar1981;31Dec9999;29,44651217;LONETTE;LONETTE;Fléron;Fléron
62038;62038B091;85;01Mar1981;31Dec9999;104,2661054;MIERMONT - HABITATIONS DISP.;MIERMONT - HABITATIONS DISP.;Fléron;Fléron
62038;62038B101;1381;01Mar1981;31Dec9999;47,72365448;RETINNE-GARE;RETINNE-GARE;Fléron;Fléron
62038;62038B113;362;01Mar1981;31Dec9999;22,79041877;LIERY SUD;LIERY SUD;Fléron;Fléron
62038;62038B172;170;01Mar1981;31Dec9999;60,86940263;SUR FOSSE;SUR FOSSE;Fléron;Fléron
62038;62038B200;557;01Mar1981;31Dec9999;33,62682679;GRAND'ROUTE;GRAND'ROUTE;Fléron;Fléron
62038;62038B212;450;01Mar1981;31Dec9999;21,19766521;CHAPELLE-A-LA-LICE;CHAPELLE-A-LA-LICE;Fléron;Fléron
62038;62038B22-;198;01Mar1981;31Dec9999;22,7713775;BUREAUX;BUREAUX;Fléron;Fléron
62038;62038B291;33;01Mar1981;31Dec9999;40,17613853;TROIS-CHENES;TROIS-CHENES;Fléron;Fléron
62038;62038C00-;307;01Mar1981;31Dec9999;12,04717044;MAGNEE-CENTRE;MAGNEE-CENTRE;Fléron;Fléron
62038;62038C01-;171;01Mar1981;31Dec9999;8,978449603;CHANTRAINE;CHANTRAINE;Fléron;Fléron
62038;62038C022;237;01Mar1981;31Dec9999;23,24822012;SOH LUSE;SOH LUSE;Fléron;Fléron
62038;62038C033;336;01Mar1981;31Dec9999;41,3671286;SANATORIUM CHANTRAINE;SANATORIUM CHANTRAINE;Fléron;Fléron
62038;62038C091;157;01Mar1981;31Dec9999;144,5642467;MAGNEE-HABITATIONS DISPERSEES;MAGNEE-HABITATIONS DISPERSEES;Fléron;Fléron
62038;62038C11-;194;01Mar1981;31Dec9999;7,089355881;ROMSEE EST;ROMSEE EST;Fléron;Fléron
62038;62038D001;670;01Mar1981;31Dec9999;37,68902263;ROMSEE-CENTRE;ROMSEE-CENTRE;Fléron;Fléron
62038;62038D012;691;01Mar1981;31Dec9999;21,32625863;VERTE VOIE;VERTE VOIE;Fléron;Fléron
62038;62038D023;1386;01Mar1981;31Dec9999;40,08863003;LES SAULES;LES SAULES;Fléron;Fléron
62038;62038D032;257;01Mar1981;31Dec9999;20,16662114;STEPPES;STEPPES;Fléron;Fléron
62038;62038D091;129;01Mar1981;31Dec9999;44,13778317;ROMSEE-HABITATIONS DISPERSEES;ROMSEE-HABITATIONS DISPERSEES;Fléron;Fléron
62038;62038D10-;186;01Mar1981;31Dec9999;9,286301322;BOUNY-CENTRE;BOUNY-CENTRE;Fléron;Fléron
62038;62038D191;188;01Mar1981;31Dec9999;37,00156922;LE SAUNY;LE SAUNY;Fléron;Fléron
62038;62038D213;447;01Mar1981;31Dec9999;31,8222468;EL HEURE;EL HEURE;Fléron;Fléron
62038;62038D294;85;01Mar1981;31Dec9999;73,92677619;CIMETIERE;CIMETIERE;Fléron;Fléron
62038;62038D312;231;01Mar1981;31Dec9999;46,67583179;LES GROTTES;LES GROTTES;Fléron;Fléron
62038;62038ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Fléron;Fléron
62051;6205111MQ;27;01Oct2001;31Dec9999;11,28361596;QUARTIER DU MILSAUCY;QUARTIER DU MILSAUCY;Herstal;Herstal
62051;6205111PQ;0;01Oct2001;31Dec9999;11,63565823;CANAL ALBERT IER;CANAL ALBERT IER;Herstal;Herstal
62051;62051A001;514;01Mar1981;31Dec9999;7,986587127;HERSTAL-CENTRE;HERSTAL-CENTRE;Herstal;Herstal
62051;62051A002;356;01Mar1981;31Dec9999;5,806555431;HERSTAL-CENTRE;HERSTAL-CENTRE;Herstal;Herstal
62051;62051A010;1504;01Mar1981;31Dec9999;24,82612422;LARGE VOIE;LARGE VOIE;Herstal;Herstal
62051;62051A02-;1213;01Mar1981;31Dec9999;25,87800505;LICOURT-GRAND PUITS;LICOURT-GRAND PUITS;Herstal;Herstal
62051;62051A030;437;01Mar1981;31Dec9999;14,01140646;CRUCIFIX;CRUCIFIX;Herstal;Herstal
62051;62051A070;654;01Mar1981;31Dec9999;34,41972389;FABRIQUE NATIONALE;FABRIQUE NATIONALE;Herstal;Herstal
62051;62051A072;70;01Mar1981;31Dec9999;17,57609689;FABRIQUE NATIONALE;FABRIQUE NATIONALE;Herstal;Herstal
62051;62051A101;594;01Mar1981;31Dec9999;9,531627995;HOYOUX;HOYOUX;Herstal;Herstal
